words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
is,796,450,38,25,4,815.0,462.5,0.0173370319001386,0.02,0b388c7d-bff1-4e25-8c2f-74a973ed2e16,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
b,858,451,21,24,4,868.5,463.0,0.0166435506241331,0.0110526315789473,b7ed63cc-71f6-4aed-b211-76d8a1993e20,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
while,902,450,108,25,4,956.0,462.5,0.0173370319001386,0.0568421052631578,1f6a83a7-5de7-4b5c-9be8-5c507e353a9a,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
the,1037,451,61,24,4,1067.5,463.0,0.0166435506241331,0.0321052631578947,5aba0833-4a5b-4a5d-bdbd-b2f7c1e2690e,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
utility,1123,450,152,30,4,1199.0,465.0,0.0208044382801664,0.08,871b49db-033e-4028-8090-fd8bed11df17,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
of,1300,452,39,23,4,1319.5,463.5,0.0159500693481276,0.0205263157894736,3297139e-cb5f-409f-8a62-07d94daa43d3,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
an,1366,458,42,17,4,1387.0,466.5,0.0117891816920943,0.0221052631578947,fda02813-6119-4663-a5f1-f1b33e491e59,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
additional,1432,450,215,25,4,1539.5,462.5,0.0173370319001386,0.1131578947368421,1a61d0de-a2f1-485e-a539-314f7a09ecc8,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
apple,1674,451,106,30,4,1727.0,466.0,0.0208044382801664,0.0557894736842105,13556968-0ac5-4087-901a-2427a462233c,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
is,1808,450,38,25,4,1827.0,462.5,0.0173370319001386,0.02,9e6cfd4d-0769-4904-94ca-692a90088bb6,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
c.,2,548,34,17,4,19.0,556.5,0.0117891816920943,0.0178947368421052,40460f33-1177-4864-b827-f97b6786e767,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
If,69,542,38,23,4,88.0,553.5,0.0159500693481276,0.02,91c5ecab-cb79-47ee-a171-d4a13fe129e8,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
X,133,544,21,21,4,143.5,554.5,0.0145631067961165,0.0110526315789473,3c3e209d-011e-472f-a25d-ae23bcc3442d,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
and,178,541,64,24,4,210.0,553.0,0.0166435506241331,0.0336842105263157,dc11b298-cda6-4186-bce6-c9a9b9810e84,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
Y,265,544,21,21,4,275.5,554.5,0.0145631067961165,0.0110526315789473,4ba246f8-2979-4759-ae97-490cb1a7729b,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
contract,310,544,172,21,4,396.0,554.5,0.0145631067961165,0.0905263157894736,b71694ea-aa40-4fe6-b257-10288c95a86f,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
to,509,544,39,21,4,528.5,554.5,0.0145631067961165,0.0205263157894736,3c4c1f82-2b84-4773-99c1-1637f4b89eb5,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
exchange,574,541,172,30,4,660.0,556.0,0.0208044382801664,0.0905263157894736,380a8b81-1a53-400b-9b3a-9adaac539b7f,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
an,772,548,42,17,4,793.0,556.5,0.0117891816920943,0.0221052631578947,9ddec801-ad88-4997-9566-9d970e3fdede,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
apple,838,541,106,30,4,891.0,556.0,0.0208044382801664,0.0557894736842105,718cb90e-3be4-41ab-8df7-cc0c523c5804,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
and,970,541,64,24,4,1002.0,553.0,0.0166435506241331,0.0336842105263157,207fdcc5-fd58-498d-8d4a-f8b603b8d2f3,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
an,1058,548,42,17,4,1079.0,556.5,0.0117891816920943,0.0221052631578947,e63c9475-854c-4d29-bc38-861c7fbe5c16,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
"orange,",1124,548,144,23,4,1196.0,559.5,0.0159500693481276,0.0757894736842105,3e95cdab-7dc7-4421-ac48-5aa09cef9ef0,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
and,1300,541,64,24,4,1332.0,553.0,0.0166435506241331,0.0336842105263157,b806151d-d829-43e8-89be-5881f8d3eae8,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
each,1388,541,86,24,4,1431.0,553.0,0.0166435506241331,0.0452631578947368,6a643867-1d1a-4bca-9841-5252797d0d68,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
fulfills,1499,540,171,25,4,1584.5,552.5,0.0173370319001386,0.09,33719995-26be-4883-b083-32c85c779628,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
their,1697,540,104,25,4,1749.0,552.5,0.0173370319001386,0.0547368421052631,1ac38c6d-819a-454f-9855-8a8fc693f19e,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
end,1828,541,64,24,4,1860.0,553.0,0.0166435506241331,0.0336842105263157,8c9cdf13-4fa7-4b04-ab9f-009b2407c8ed,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
of,2,632,39,23,4,21.5,643.5,0.0159500693481276,0.0205263157894736,d2166ace-60d8-4d5b-a143-9cdd13fd4b98,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
the,69,631,61,24,4,99.5,643.0,0.0166435506241331,0.0321052631578947,ba66205d-8070-4652-988a-4b73d336a304,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
"deal,",155,631,101,28,4,205.5,645.0,0.0194174757281553,0.0531578947368421,4677a8df-7021-4924-8a43-f1b5d7b46756,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
then,289,631,85,24,4,331.5,643.0,0.0166435506241331,0.0447368421052631,174b5942-eee3-4b1e-bce4-733cae281456,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
each,398,631,86,24,4,441.0,643.0,0.0166435506241331,0.0452631578947368,cfb904ff-2047-489c-9dae-8e9e1b51546f,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
receive,508,630,150,25,4,583.0,642.5,0.0173370319001386,0.0789473684210526,303fe349-9315-4782-9c88-5c0e7167a3a2,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
a,684,638,19,17,4,693.5,646.5,0.0117891816920943,0.01,b918dee0-bc78-48e0-b1b6-af259576d950,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
payoff,726,632,129,29,4,790.5,646.5,0.0201109570041608,0.0678947368421052,edc34221-d1b4-4d69-9619-d562b934d027,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
of,882,632,39,23,4,901.5,643.5,0.0159500693481276,0.0205263157894736,f266c702-2b28-4fa1-95d3-6aaa68ffae95,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
b-c.,946,631,80,24,4,986.0,643.0,0.0166435506241331,0.0421052631578947,24af25d0-6b70-4338-838d-0aa28c8e955e,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
If,1059,632,38,23,4,1078.0,643.5,0.0159500693481276,0.02,ce7e1f8a-819d-4e42-8609-25bdaa2384ad,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
one,1124,638,62,17,4,1155.0,646.5,0.0117891816920943,0.0326315789473684,51269ec5-f8ef-48f5-ae28-27ab83434aaf,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
"""defects""",1215,631,188,24,4,1309.0,643.0,0.0166435506241331,0.0989473684210526,a69fcf89-47a4-47b0-8e2b-a9c393c42305,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
and,1432,631,64,24,4,1464.0,643.0,0.0166435506241331,0.0336842105263157,2026bf48-6bef-476f-998a-d882015d88c4,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
does,1519,631,85,24,4,1561.5,643.0,0.0166435506241331,0.0447368421052631,d664e42c-d6b8-4400-bcc2-cb3bbea48e0a,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
not,1629,634,63,21,4,1660.5,644.5,0.0145631067961165,0.0331578947368421,6900495a-762c-4d10-8a86-a991a6f4d211,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
deliver,1717,630,150,25,4,1792.0,642.5,0.0173370319001386,0.0789473684210526,a430c4f5-e733-407f-aaa9-77d1664d44ac,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
as,2,728,40,18,4,22.0,737.0,0.0124826629680998,0.0210526315789473,751c7b01-2e99-4142-9079-de737993de53,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
"promised,",66,721,190,31,4,161.0,736.5,0.0214979195561719,0.1,72879919-b5bd-4580-8c87-f3d919003915,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
the,289,722,61,24,4,319.5,734.0,0.0166435506241331,0.0321052631578947,7059ac3f-ee86-42b9-b3fc-e6b3402eaf0b,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
defector,375,722,172,24,4,461.0,734.0,0.0166435506241331,0.0905263157894736,dca4a792-ac6c-4536-a750-3065ac3449bb,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
will,572,721,85,25,4,614.5,733.5,0.0173370319001386,0.0447368421052631,6cebb21c-2e1f-47f9-84be-54524792eed5,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
receive,684,721,150,25,4,759.0,733.5,0.0173370319001386,0.0789473684210526,84cfebf1-eb84-4b9e-8629-62194cee3aa9,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
a,860,729,19,17,4,869.5,737.5,0.0117891816920943,0.01,f37f0998-84d6-48c9-bba1-23b49109dc81,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
payoff,902,723,129,29,4,966.5,737.5,0.0201109570041608,0.0678947368421052,0658603f-e36e-4390-b5c0-28efa0c086a5,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
of,1058,723,39,23,4,1077.5,734.5,0.0159500693481276,0.0205263157894736,a8def14e-7369-4039-9e4d-6214b1ee3386,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
"b,",1122,722,36,28,4,1140.0,736.0,0.0194174757281553,0.0189473684210526,403d4ec1-3573-493c-89bd-ca857c83ca7f,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
while,1188,721,108,25,4,1242.0,733.5,0.0173370319001386,0.0568421052631578,b423cdc6-1021-429c-ba20-06d9526aac3b,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
the,1323,722,61,24,4,1353.5,734.0,0.0166435506241331,0.0321052631578947,33d32faa-911a-44d1-8d81-cba040acacdb,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
cooperator,1410,725,215,27,4,1517.5,738.5,0.0187239944521497,0.1131578947368421,42cce8e4-a7a4-42ba-afd2-72a0306525f7,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
will,1650,721,85,25,4,1692.5,733.5,0.0173370319001386,0.0447368421052631,81fd54bc-c6af-4fa4-8f6d-81161a29f205,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
lose,1763,722,83,24,4,1804.5,734.0,0.0166435506241331,0.0436842105263157,f9cb0067-83e5-459f-af6c-d3f0411a75b5,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
c.,2,819,34,17,4,19.0,827.5,0.0117891816920943,0.0178947368421052,4ed61e1f-b6d8-4b5f-b40a-addd26cbf59b,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
If,69,813,38,23,4,88.0,824.5,0.0159500693481276,0.02,6ed9c8e0-220e-494d-904c-f7e6a5ce8444,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
both,132,812,88,24,4,176.0,824.0,0.0166435506241331,0.0463157894736842,9189e638-a4c2-4e23-b7fd-e026d7195b45,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
